objid,ra,dec,size,color
1237654187634196489,172.592713096686,-1.05894652571971,5.817585,0.4793005
1237654187634196501,172.607063190566,-1.11931611362632,5.41451,0.7099743
1237654187634196507,172.602452351642,-1.06044292450476,6.703959,1.34668
1237667725359906883,82.7980939067631,9.51175679811134,25.58196,1.547256
1237657584942448827,22.4100805634283,-0.947276170295399,5.486368,0.9206009
1237663480321605865,308.357984938814,0.97904560197015,20.08125,-0.3251438
1237654866228281687,118.476900279873,-2.03086238485758,7.359416,0.4566479
1237664972285870546,232.592826600733,24.1351612723091,7.359538,1.741835
1237680263996113402,350.433665822744,-7.00463888250086,7.357767,0.9845867
1237664972285870578,232.629645478887,24.1507112764893,7.244148,2.011919
1237664972285870590,232.636031736215,24.1461602835446,7.359538,1.506205
1237679433440756179,350.857351739939,-3.61975521282415,258.4144,0.08105278
1237663228529738420,245.692245713249,75.4988669690362,7.358841,1.070107
1237663228529738423,245.796425990593,75.4595813531126,7.358841,1.766697
1237663228529738431,245.740897256948,75.4971806227692,7.358841,2.789146
1237663228529738433,245.567319502856,75.5711251564591,11.30575,1.753859
1237671066844463741,22.2216994213302,38.1706527244753,7.359258,0.02088547
1237646798131757700,107.935563822756,0.90260617424168,11.68511,0.9745255
1237666209236910742,249.943602787464,28.5545049514392,7.358793,0.2461548
1237665427552404078,193.576623096508,28.6972321712097,7.360389,1.326609
1237654187634262346,172.773437495545,-1.07106770776197,7.359935,1.681698
1237654187634262352,172.783907117157,-1.15218883001905,11.30743,1.285429
1237654187634262358,172.788907845494,-1.14391008277671,5.103845,0.8479519
1237651494678496045,112.377662156595,33.9682574168553,7.359477,1.450632
1237656850502714062,343.435529212349,-0.946749439402858,7.358536,-0.1382751
1237655549129261822,238.732313319757,-1.01302466918141,7.35934,1.544546
1237654187634262398,172.834074516584,-1.10999812845063,7.710624,1.932846
1237654187634262415,172.857457741506,-1.07818982583213,5.466197,1.530617
1237650004324844488,326.068208786993,-1.20410270014832,5.783008,1.977892
1237668330950755372,212.018431138692,14.7908621389242,7.358405,1.664019
1237668330950755376,212.023554928601,14.7584341282351,7.358405,-1.164703
1237669516361270496,344.312888566366,5.93686381966576,7.358296,1.668537
1237651494678496279,112.459688668841,34.0494054340729,11.30673,0.4782619
1237669516361270522,344.348092227003,5.77307696512887,7.358296,1.388954
1237657584942514776,22.6527680505851,-0.965300279593602,7.359138,1.672743
1237657584942514793,22.6600098576623,-0.91946432979113,7.359138,2.737684
1237657584942514795,22.6612768314599,-1.00396145962513,7.359138,1.440304
1237657584942514805,22.6727606168892,-1.01271132689971,7.359138,1.966183
1237663228529803899,245.975741143905,75.6851121544267,11.30481,0.5524635
1237663228529803989,245.699671984773,75.654954464266,11.30481,1.414587
1237667725360038333,82.8055796466149,9.26914207564346,5.489595,1.768818
1237667725360038334,82.8053775765233,9.27052918278255,18.01916,1.610016
1237671066844464520,22.2133822490497,38.2860221895173,7.359258,0.763155
1237668330950820073,212.126583639498,14.8136716381989,11.30555,-1.488878
1237666300525085335,340.633851943918,-0.172064837800113,7.358091,1.667534
1237665427552469428,193.705620917996,28.8664184230359,7.360333,0.6174793
1237664972286001238,233.01504742428,24.0850140123459,5.085045,0.6080914
1237664972286001239,233.014594962413,24.0837355427348,13.59413,0.870285
1237662695954579772,216.754016353698,31.9648165222366,7.358246,0.00800705
1237662695954579773,216.763093559553,31.9828329268053,11.30483,4.238092
1237658222745354536,83.0152590059375,0.715394989728593,18.01583,7.67351
1237663889954177768,20.4645584474916,-1.19087653728646,7.359077,0.6023254
1237668647170146653,176.521719159148,20.7425048830364,5.391943,0.4869976
1237680263996179383,350.63148122858,-6.85383298644316,43.76328,1.47982
1237680263996179387,350.629800867126,-7.02871965440499,7.358115,1.39093
1237663889954177790,20.5002766196556,-1.0808899344217,7.359077,1.905983
1237663480321607702,308.339332627911,0.846885848426814,7.35875,1.434013
1237657584942580296,22.8166692864773,-0.882007117347175,7.359328,0.8355293
1237657584942580303,22.8251480179764,-0.879231219530085,27.92222,1.329485
1237664972286001657,232.989409023838,24.1088074373888,7.360575,0.7206612
1237664972286001666,232.9807310254,24.0415375109518,11.30841,2.447926
1237664972286001667,232.975657199137,24.0238823593949,7.360575,1.390957
1237664972286001675,233.02837527274,24.11416613412,7.360575,1.056152
1237659234211530551,254.074476300461,-1.05464836710279,7.358455,1.473272
1237657584942580339,22.7236740476474,-0.857591173570494,7.359328,0.3124847
1237668647170147054,176.509893924642,20.7175731053365,7.359541,1.783621
1237662695954580435,216.76479159721,31.9165507682495,7.358246,0.3894482
1237662695954580445,216.774938305179,31.9137111311929,7.358246,-1.652695
1237662695954580449,216.770839193075,31.8930275963254,11.30483,1.061413
1237668647170147087,176.557834996916,20.7113695569345,7.359541,1.238577
1237645876861403628,336.801318778079,-0.966058836608588,68.28886,0.4469872
1237667725360169324,82.9166774354022,8.91131987213855,6.868469,1.009682
1237657584942645758,22.972634274785,-0.948912185798452,7.359164,1.180481
1237657584942645786,22.850895718124,-0.958052846589611,7.359164,1.502687
1237657584942645789,22.8587101405806,-0.914515877163208,7.359164,0.9116192
1237664972286067218,233.100815682407,23.9929739750595,7.359069,1.911818
1237667725360234505,82.9433932656925,8.83470411211728,258.367,0.5123081
1237667725360234514,82.7625470866554,8.8989182404854,7.358622,0.5520401
1237658222745355574,82.9865327713982,0.675716132193004,7.35776,2.304773
1237658222745355575,82.9880879147279,0.655881033549795,7.35776,1.602533
1237654866228347632,118.697112436024,-2.02172048226444,13.59046,0.8921833
1237650004324975047,326.312693338406,-1.25396066868404,11.30789,1.96698
1237663889954308173,20.8126072937416,-1.26140832305507,6.843088,1.277071
1237669516361336110,344.493323987321,5.77942510504722,7.358622,0.5160275
1237669516361336112,344.493720188176,5.9650806656162,27.91953,5.783264
1237668647170212583,176.707497731819,20.8239144764886,11.30579,1.322565
1237668647170212586,176.70993524545,20.8207023308709,7.35887,1.124445
1237654187634655252,173.751216630979,-1.13390921167165,6.263839,0.7717075
1237654187634655257,173.755131584831,-1.11837224344936,11.30765,0.3504906
1237671066844594239,22.2758219591494,38.4642551386507,7.357651,0.992754
1237661957219024959,194.414881462947,51.0643011726652,5.750106,0.9325562
1237661957219024961,194.418187143666,51.064421256781,27.9248,0.1914024
1237656850502910557,343.908586688578,-0.926352730370884,18.01135,1.138729
1237656850502910575,343.923103000511,-0.951388214990783,7.35593,2.927395
1237661957219024973,194.419528940472,50.9648115957171,8.005581,0.5220833
1237680263996310312,350.931167134738,-7.06740229974136,7.360272,1.115171
1237658222745420722,83.0380909633396,0.795032454756154,11.30632,0.8312473
1237656850502975669,344.001933964563,-1.04969606040131,5.31772,0.6470184
1237663889954373889,20.9458470404782,-1.20097178328161,7.357864,0.5458965
1237663228530000296,247.496981496378,75.7757411513535,7.358634,0.5849648
1237665427552600904,194.008218933039,28.8113729243158,11.30713,0.9518089
1237667725360366137,82.8837359581092,8.46458088782328,43.76357,0.8581505
1237680263996375518,351.067139112746,-6.8704232905411,7.359055,0.6502514
1237680263996375529,351.072548565276,-6.93440040811374,12.72057,0.3929501
1237680263996375531,351.068911960482,-7.05617335137507,7.359055,0.4852924
1237659234211595975,254.196910046964,-0.981370495655622,7.3588,1.559275
1237663228530000702,247.256173071696,75.8424169800125,11.30543,1.875963
1237663228530000706,247.61359020062,75.6969658856051,7.358634,0.1850872
1237661351628767321,165.705099645372,54.7790294363667,5.066689,1.043085
1237661957219090648,194.72039458365,50.9092753666802,5.864694,1.788994
1237663228530065788,247.942603244276,75.898449625428,7.358832,0.8809853
1237673708786288650,121.18804626033,-9.11451795246081,5.63178,0.5328712
1237663228530066001,247.895907193358,75.8611803304621,7.358832,2.041382
1237663228530066006,247.749234281397,75.9364870115289,7.358832,1.42322
1237663228530066020,248.067234692302,75.8101291136818,7.358832,1.717966
1237661957219091154,194.574542401298,50.8691367270854,11.30799,1.223738
1237661957219091158,194.576514308004,50.8531155967084,7.360302,1.748627
1237661957219091159,194.593090531388,50.9318562156237,7.360302,1.387302
1237661957219091163,194.606913223672,50.9760035808931,7.360302,1.284607
1237660750333150812,66.3766702885742,23.0917518321873,258.3697,-0.3785858
1237657584942777103,23.2305578332292,-0.946410066528063,7.35891,0.5916882
1237657584942777106,23.2391365116806,-0.917433934778688,11.30585,0.6861324
1237665427552731211,194.41996169443,28.8202144641419,43.77071,0.5758944
1237650004325106755,326.744007255421,-1.12091138855265,7.359525,-0.8673916
1237646798131823343,108.101354938145,0.95150845169108,7.357468,0.7676468
1237662305648247851,202.144703623863,40.4331424257927,7.359369,0.3418503
1237672131997663248,276.679159350216,13.8817769102344,5.001405,1.095921
1237663228530131034,248.826004383529,75.9461951162938,5.563211,1.79892
1237661351628767909,165.732129033224,54.8657249738696,7.356921,0.6320934
1237661351628767924,165.808849485248,54.7500464860737,7.356921,0.5214634
1237661351628767926,165.837584508336,54.695251664881,11.3028,2.088417
1237674893660329082,304.181859064529,29.6332194961247,7.358724,2.08536
1237656850503106583,344.33143123333,-1.04903262794391,22.30709,0.8744783
1237656850503106587,344.328911371005,-1.03898219444559,56.25578,0.5548239
1237656850503106588,344.322064961895,-1.02732208288801,5.614155,0.9998226
1237669516361467259,344.719480377563,5.87669142128499,7.358845,0.510252
1237659234211528716,253.958714176281,-0.965659491498185,9.535809,0.996563
1237668647170080777,176.365221094631,20.8071875489486,9.747451,0.8525553
1237666492704292912,327.608807690649,-0.849557740589219,7.739082,0.5787086
1237663889954111538,20.3075927197951,-1.11448953319507,5.213332,0.5573997
1237673708786221216,121.077411751428,-9.27619283586841,27.92497,1.199834
1237673708786221220,121.073138734781,-9.27284140925893,7.278512,7.958393
1237656850502713382,343.456668271358,-0.874051840343837,9.431513,0.9207058
1237657584942448783,22.5091493233332,-0.992547951674429,6.185127,0.9399395
1237657584942448784,22.5109091454119,-0.990492509225082,7.359112,3.210546
1237673708786221274,121.030157525445,-9.18550265856545,11.74041,0.1181335
1237671930132889699,158.506006270193,8.06168699899361,23.52157,0.3039665
1237671930132889712,158.3790943179,7.93257738180846,6.455488,1.019327
1237671930132889714,158.380328575587,7.93510503992865,11.30383,0.6168957
1237680263996113342,350.398816684657,-7.01369186772244,11.3041,0.9485855
1237680263996113345,350.404634595151,-6.88833249421996,7.357767,0.4536858
1237680263996113353,350.41236402491,-6.8432732322957,5.006785,1.343254
1237680263996113359,350.416065658359,-6.86640554121437,11.3041,0.6757069
1237680263996113360,350.415716474455,-6.87746106572772,11.3041,0.6418476
1237666300525019692,340.401696842768,-0.033157989421063,11.30462,1.779329
1237673708786221515,121.120534161229,-9.25161713953499,6.411815,0.7371597
1237657584942449284,22.4319682580516,-0.846748177022875,11.30616,2.7843
1237657584942449294,22.4505008531086,-0.844151539130366,11.30616,0.6941738
1237657584942514309,22.584203498028,-0.889022793056461,5.188351,0.8066063
1237657584942514315,22.5886260242255,-0.962498959224521,7.810006,1.019858
1237666492704293784,327.628416502124,-0.983829802648186,18.0168,1.757088
1237664972285935718,232.82512241739,24.082054845325,5.156662,0.9932003
1237668647170081139,176.389205124627,20.7737014366554,7.360004,3.294851
1237645876861337700,336.717612456684,-0.935380104572762,5.998168,1.46571
1237661957218829248,193.705145590977,51.0163809722048,7.359121,0.2745419
1237669516361270584,344.249886404155,5.87094805208173,11.30491,0.4887161
1237663228529803796,245.995093970315,75.4886866163811,7.358231,1.627687
1237671066844464454,22.225410429182,38.2498286931458,7.359258,2.026794
1237668647170081564,176.368868282146,20.6904186628518,15.8367,0.5629425
1237664972285936359,232.787962822955,24.160393421338,11.30749,2.06036
1237661351628505697,164.833352934516,54.5314861235369,11.3065,1.827309
1237661351628505700,164.765541681339,54.669881165214,7.35933,1.759104
1237679433440886998,351.209113868816,-3.58121718338959,5.550031,1.067005
1237661351628505710,164.832283325271,54.5737315929915,7.35933,0.7742863
1237656850502779282,343.567737284831,-0.952481725570339,7.358258,0.7777348
1237661351628505736,164.879729991669,54.5373308267628,7.35933,4.344799
1237661351628505739,164.815054147986,54.6656269671325,7.35933,1.013083
1237661351628505757,164.826101942002,54.6852692764395,7.35933,1.508497
1237657584942580039,22.7413387195482,-1.01002250454842,7.359328,1.44829
1237661351628570726,165.058814217373,54.6229641203229,5.100643,1.210091
1237666492704359205,327.67533354835,-0.847502126499901,7.357218,1.250158
1237680263996244033,350.775826839798,-6.9794004758643,14.98666,8.655336
1237654866228283333,118.426678947743,-1.92526185546201,11.30663,0.9590054
1237662695954580139,216.66871424606,31.8481400097961,7.358246,2.716526
1237662695954580155,216.673668216002,31.8236875870945,7.358246,1.487144
1237662305648116449,201.865991120707,40.4724960681705,7.359334,-0.3028412
1237662305648116464,201.907778811539,40.595311960304,11.30651,-0.5920601
1237661351628571087,165.121231603216,54.5724213574603,11.30324,0.4679813
1237666300525150639,340.786041565792,-0.2084353098761,5.004194,0.9581795
1237662695954580507,216.711776998373,31.9124743013799,11.30483,-0.008073807
1237662695954580510,216.73126774,31.8524804417253,43.76405,0.4026165
1237662695954580524,216.815198246065,31.8218766745501,11.30483,1.965939
1237662695954580529,216.679605337474,31.9001663095911,18.01702,1.367346
1237662695954580530,216.71695176189,31.9537720393278,18.01702,1.202749
1237663228529934378,246.959351447728,75.807881551315,8.797809,0.6868649
1237662695954645096,217.020631093789,31.9402024394454,17.36965,1.026208
1237662695954645100,217.007948899002,31.9308392452403,5.23405,1.151949
1237645876861403733,336.85690002738,-0.933822041440451,7.357275,0.7419472
1237655549129327598,238.86008140653,-1.04851414454226,7.356497,1.036964
1237659234211594308,254.117381876519,-1.07632658024113,11.61701,4.968978
1237654187634524217,173.407037788478,-1.10040736469821,27.93058,1.180937
1237658222745355497,82.9139194096435,0.769108657122469,7.35776,1.751738
1237661351628636178,165.15614078319,54.7688283918795,17.47659,0.9357243
1237661351628636179,165.148222815346,54.767463872667,17.11002,0.2351513
1237654866228347854,118.625956659007,-2.0364902665963,9.233472,2.072163
1237654866228347857,118.627948620357,-2.03478542020686,7.358804,3.800896
1237671930133021478,158.713577271374,8.08389488793771,258.3893,2.227655
1237645876861468853,336.982591920231,-0.998393577078736,7.356841,2.278913
1237651494678562062,112.547637138599,34.1135950714556,7.359231,1.222982
1237661957218960266,194.229285594411,51.0489432354605,7.359869,1.60438
1237661351628636853,165.349717377299,54.6339193892931,11.30645,1.132086
1237662305648181920,202.045071979064,40.5198431272602,7.359213,0.2449703
1237662305648181928,202.010896748559,40.3802052470656,18.01939,-0.08117676
1237662305648181930,202.023864789383,40.4275305831254,11.30632,0.6275826
1237645876861469410,336.983779512404,-0.825801031310499,11.30268,1.79188
1237679433441083730,351.661797295118,-3.52321644736527,258.4184,0.8745022
1237679433441083731,351.662379855241,-3.50305088003273,8.486848,1.317951
1237679433441083733,351.666247257904,-3.6362760602879,7.360084,0.6825161
1237657584942711338,23.0779907632672,-0.866893264458621,7.35664,0.515501
1237657584942711359,23.0882969670944,-0.915060584479837,7.35664,1.07482
1237671930133086561,158.833883282832,8.04534280250134,5.402135,0.2995052
1237671930133086575,158.834416192741,8.11479001618934,11.30654,-1.919117
1237668647170277633,176.882335137917,20.7619223694802,5.057413,0.9517822
1237666209237106819,250.413302662273,28.4870997508582,8.726067,1.830442
1237679433441148945,351.821464160151,-3.49015788401648,27.925,0.253952
1237654187634720896,173.789767691711,-1.04701342363711,5.63491,1.57122
1237654187634720902,173.801926983288,-1.00006541894985,7.35903,0.4730434
1237674893660327627,304.310997733156,29.7471288357421,7.358724,1.860771
1237658222745420934,83.1410402528999,0.719243798637,11.30632,1.084839
1237654187634721119,173.856251428392,-1.11813686773153,11.30604,0.5703888
1237669516361465882,344.729092339373,5.95908364814698,18.01849,1.139215
1237666209237107442,250.482134635355,28.5702255407956,7.361126,1.108105
1237666209237107447,250.469812558381,28.4984674360994,5.246734,0.8471832
1237671066844595108,22.3024476261904,38.4724417149673,7.357651,1.270433
1237669516361465902,344.762589327683,5.78542085744148,7.358845,3.84856
1237664972286198441,233.415462429315,23.8086193790985,7.357468,1.160675
1237671930133152070,159.02912286692,8.07394755463087,43.76939,0.3596916
1237671930133152105,159.097852958313,8.13917946281486,5.61061,0.8524475
1237671930133152106,159.099545663534,8.14469111082772,11.30621,1.898127
1237668330951017292,212.580507132889,14.6927885184199,7.35941,1.720175
1237660191987728477,310.641730270458,-1.07691855335567,8.173791,1.219955
1237651494678627715,112.649310684766,34.1977786092846,27.92362,1.545805
1237667725360496834,82.7876166731791,8.21716125506185,11.30361,3.010492
1237667725360496849,82.8903862054252,8.20689062251996,6.203712,1.374172
1237645876861600036,337.208637387945,-0.898894079010724,7.358075,0.6951962
1237679433441214841,351.978969160047,-3.56191702345874,5.732094,0.7974262
1237661957219090813,194.577835043246,50.9956294828876,7.009334,0.4169502
1237661957219090825,194.579043702979,50.9368494190276,7.360302,0.8739796
1237654187634852121,174.185957708601,-1.11241839021563,7.359308,2.044306
1237654187634852134,174.197508589079,-1.11666947206003,7.359308,0.8488159
1237680263996440809,351.08703046534,-6.95192905922164,7.359618,0.2740173
1237678578742396446,329.402500767619,19.4994505519706,68.30443,1.423946
1237654187634917536,174.258424527454,-1.05296620568396,7.359383,0.8091736
1237654187634917537,174.25934895209,-1.09040562453967,7.359383,0.7213364
1237656850503041630,344.184333613755,-0.858288548728004,7.357521,1.450678
1237656850503041639,344.192579779108,-1.00454473655093,7.357521,2.207916
1237661351628767816,165.709504607523,54.6934284974015,11.3028,0.9661827
1237661351628767822,165.727508893557,54.6835811147443,18.01378,1.031052
1237661351628767827,165.722645106361,54.7054062252812,11.3028,1.214909
1237669516361466984,344.827028168124,5.90288630065656,7.358845,1.755182
1237662695954777145,217.370005257178,31.8328203620335,11.30526,1.522169
1237658222745486258,83.2648346841387,0.780809885827076,5.512451,0.5910034
1237658222745486259,83.2678914099894,0.781576679187369,7.359241,2.731339
1237666300525282339,341.100022437417,-0.0210807294985386,11.3043,0.899107
1237661351628767949,165.812720314821,54.8089972683027,7.356921,1.811922
1237662305648247943,202.151532559022,40.5299012209481,7.359369,0.4740238
1237678578742461203,329.535800451563,19.6456939082767,5.776493,0.493578
1237680263996506496,351.289797674096,-6.95396481959637,5.503295,1.861254
1237680263996506504,351.293392401567,-6.93064895009937,11.30916,0.920229
1237678845030368160,314.432384578252,5.26480382039311,7.356681,2.601534
1237650004325171710,326.822486040226,-1.20755850572038,7.359006,0.6436539
1237650004325171712,326.825414866693,-1.25319116901659,7.359006,1.078583
1237680263996113258,350.369359541468,-6.90697736513049,7.357767,0.882946
1237680263996113260,350.370419499809,-6.92409523493348,7.357767,1.002029
1237666300525019576,340.492564348236,-0.125689292002589,7.358108,0.9483643
1237666300525019583,340.497703286386,-0.0548326429410536,7.358108,0.6415386
1237665427552403745,193.510194107884,28.7230510462346,11.69915,0.3263416
1237666492704293214,327.657115829509,-1.04227063680434,7.390578,1.267954
1237663228529738355,245.346401241503,75.5171554103141,27.92037,2.181248
1237663228529738360,245.607786717751,75.417311373918,11.30575,1.873045
1237663228529738361,245.36365436046,75.5231350346373,7.358841,1.079639
1237668330950754929,212.017021587035,14.7153206181261,18.01741,-0.8152256
1237650004324844342,326.122521977723,-1.1864050832291,7.36112,1.391811
1237668330950755275,212.007375036505,14.6667070715788,7.358405,1.930248
1237666492704293900,327.581749915762,-0.972987701137402,11.30469,-0.3493004
1237666492704293908,327.592309044216,-0.956712472316479,18.0168,3.117346
1237680263996178552,350.486948468485,-6.93070420432955,11.83402,0.8702116
1237657584942514496,22.5415260020641,-0.897070754085567,7.359138,3.652796
1237666209236911167,250.01120838294,28.6407740551878,68.30295,1.985174
1237657584942514558,22.6105701934301,-1.00911329372354,11.3062,1.507135
1237657584942514570,22.6197317140887,-0.905167561532469,7.359138,1.65337
1237657584942514575,22.6193911527326,-0.848678495628506,7.359138,0.7852116
1237663228529803647,245.816087311699,75.5998822624225,7.358231,1.27718
1237663228529803665,245.840278532789,75.6218907296009,11.30481,0.829916
1237660750333019373,66.2847884378387,22.6863290452447,7.359955,1.015017
1237678845030237353,314.067946937271,5.20580474925517,6.586021,0.9458523
1237672131997598491,276.616035018848,13.8446728016787,22.12822,1.502432
1237663228529803872,245.999701864613,75.6184684848932,18.01699,1.362637
1237663228529803886,246.076946634197,75.6053829331017,7.358231,2.988836
1237666492704358608,327.712231363638,-0.847925292445511,12.9683,0.8540506
1237657584942514913,22.6704686083231,-0.936750063406053,11.3062,2.093962
1237657584942514915,22.6724756836475,-0.892629445321414,11.3062,0.5481396
1237651494678496751,112.398678681363,33.9727741619622,11.30673,0.5643272
1237679433440887077,351.293818526843,-3.54643217434607,11.91899,1.083172
1237679433440887079,351.296138684859,-3.49866106696188,6.651455,0.6008091
1237666209236976145,250.04115319526,28.578518146983,27.92204,0.6365242
1237666209236976149,250.035131835927,28.5466224473562,68.30749,1.951355
1237666209236976154,250.065757089298,28.658784509918,106.7296,0.5396214
1237666209236976160,250.042565262583,28.5477724733057,7.359282,0.6407833
1237664972286001385,232.975057270396,24.0995191045806,17.73048,1.411175
1237664972286001398,232.941287363259,24.0777388990357,7.164063,0.6254883
1237669516361335357,344.410468944011,5.84058389235386,11.30541,0.1767082
1237666300525150345,340.746240404667,-0.168572482972899,6.419994,0.7864933
1237666300525150355,340.765041019775,-0.143564797672869,6.562174,0.9326534
1237662695954580282,216.806915536439,31.9285135938366,7.358246,1.529785
1237662695954580286,216.801695270261,31.9010729332343,7.358246,0.6305981
1237662695954580291,216.796006832519,31.8696590407614,7.358246,1.589743
1237662695954580305,216.798293319698,31.8516489939683,7.358246,1.523823
1237667725360168962,82.7822887565493,8.97200219189333,258.4142,1.658968
1237667725360168972,82.7801537803659,8.94430243992823,27.92464,4.274309
1237655549129327210,238.793540921264,-1.07972308492135,7.356497,0.7985859
1237655549129327223,238.802539303488,-0.984823851554236,7.356497,1.164417
1237663480321607843,308.371662048864,0.880215348807026,5.903698,1.293142
1237661957218894781,193.897563771244,50.9957406150856,68.30867,2.020655
1237659234211530862,254.073887913557,-1.08552159573217,11.30516,3.485519
1237659234211530876,254.080439942748,-1.07331310968995,11.30516,1.161364
1237680263996244432,350.704103777255,-6.92191653717606,11.30826,0.2550716
1237680263996244454,350.713734417699,-6.97394749270456,11.30826,0.4359722
1237651494678561455,112.582501523114,34.1268284482841,6.057845,0.3208275
1237663228529934407,247.012608085626,75.8280079080993,27.92702,1.371603
1237654187634458988,173.27738004211,-1.07982948798896,5.790061,0.8670597
1237654187634458990,173.280657297333,-1.08750805608846,6.062523,1.317173
1237654187634458992,173.284113738862,-1.14548550658758,7.360477,0.9235649
1237654187634459004,173.306360463268,-1.02095665368561,7.360477,1.066475
1237660191987662974,310.511704639335,-1.15774510216268,27.92309,6.326439
1237668330950885814,212.256317691246,14.6967485057658,7.3245,1.580938
1237668330950885822,212.254374164338,14.6727530635465,7.248906,0.8997784
1237671930133021134,158.732139334649,8.05129015194506,258.3893,0.1272068
1237671930133021149,158.745170640585,8.07867708398201,258.3893,0.9123821
1237671930133021154,158.761932912487,7.9733111930548,7.359257,0.7721233
1237662695954645321,216.894748138491,31.8994017443198,7.357577,1.376619
1237662695954645335,216.909907936625,31.8907143844111,5.389335,1.439009
1237678578742330450,329.227959944709,19.4259087101761,7.358742,0.7600861
1237656850502845056,343.79044217244,-0.881004532195583,7.358242,1.493822
1237656850502845062,343.79618225011,-0.947664460205065,11.30483,1.204781
1237667205668866672,71.4075357283504,56.7964776953775,7.779563,2.137239
1237668647170212284,176.725064480975,20.8351819375814,7.35887,1.051086
1237654187634524483,173.399127003887,-1.04366801601475,5.814168,3.000803
1237654187634524496,173.4135952628,-1.15090264465819,11.30989,1.278278
1237667725360234941,82.765168812662,8.76310648138268,7.358622,1.611393
1237667725360234944,82.937133925921,8.81783704730893,11.30541,-2.544205
1237650004324975358,326.362926174851,-1.07147303298498,7.360235,1.272284
1237650004324975369,326.370487041949,-1.15069707092881,11.30789,1.390129
1237668647170212485,176.809135929278,20.6683312074202,7.35887,1.583179
1237656850502910354,343.91084462031,-0.991101824695477,7.35593,1.17766
1237667205668867233,71.3001357458889,56.9218724345287,43.76756,7.459719
1237645876861469257,337.027286740522,-1.02055007791823,7.356841,0.3575058
1237645876861469441,337.010277620942,-0.846855246337015,11.30268,2.027834
1237679433441083800,351.738633986497,-3.64727018475068,6.003704,1.079134
1237679433441083801,351.741700743664,-3.48978223217819,5.339921,0.5283127
1237679433441083817,351.601030238383,-3.49261535692533,258.4184,1.336164
1237665427552600278,194.075362372885,28.8390853706883,7.35974,1.792702
1237671930133086779,158.957998941709,8.07538944863702,7.359358,2.241047
1237671930133086796,158.964467833213,8.11985413803371,7.359358,0.2422295
1237671066844594493,22.3474489950501,38.4420505287098,5.603701,1.073841
1237666300525216353,340.848192787769,-0.155026566838347,7.354585,2.040813
1237671930133087129,158.931614872999,8.02073661680712,11.30654,2.219612
1237671930133087142,158.957796395288,7.95083770817164,11.30654,0.5189152
1237671930133087143,158.955553053582,7.98914669459142,7.359358,0.6343727
1237671930133087147,158.965380567777,7.98146335039068,11.30654,0.5669651
1237671930133087149,158.96661681478,8.02346745212339,7.359358,0.5531635
1237656850502975811,344.040058480788,-1.05298440988176,7.357592,0.628952
1237654866228348905,118.627274759809,-1.88802765361292,166.5115,2.042459
1237654866228348909,118.638784265767,-1.93440052106464,11.30569,2.15333
1237655549129393124,238.949147819385,-1.10410060741275,7.358404,0.8533611
1237663228530000556,247.444589388554,75.8592743540659,11.30543,1.494993
1237663228530000558,247.75975433602,75.7324694880079,7.358634,1.545208
1237663228530000572,247.718999067116,75.7803214733783,18.01797,1.755707
1237663228530000573,247.656622297817,75.809620140867,7.358634,3.421507
1237663228530000584,247.597708091316,75.8572448438076,11.30543,1.718903
1237671066844595268,22.3096389332376,38.5365050855197,11.30392,1.336952
1237678578742396028,329.420938282008,19.6162753876406,7.358953,0.7474709
1237660191987665071,310.58792630598,-1.13204140969873,7.359559,0.9992104
1237671930133152150,158.992275191373,8.07659508102743,11.30621,0.05252075
1237668647170342963,176.998068696508,20.7952007059809,17.85172,0.891181
1237668647170342964,177.000704444222,20.805389380447,5.335681,0.5262833
1237661351628767405,165.815681024158,54.795362201976,5.608436,1.700106
1237661351628767406,165.81433364122,54.7933684283391,5.854619,1.481339
1237666300525281568,341.12185044632,-0.00510798038759623,5.380649,1.570379
1237662305648247592,202.332529633546,40.4858044258332,7.359369,0.8658504
1237673708786288583,121.213490512732,-9.2044890348365,18.02111,-6.908352
1237661957219090766,194.530260062114,50.8670217221218,18.02206,0.8061428
1237666492704555658,328.205627447645,-0.924295780315595,7.358632,0.6720524
1237669516361466521,344.753780082756,5.90528541654962,7.358845,1.151527
1237645876861600193,337.231717767363,-1.0098846695189,7.358075,0.3005638
1237663228530066182,248.55792491581,75.8364182530545,7.358832,1.300627
1237662695954777060,217.307546264912,31.8248856464329,7.358522,1.188679
1237662695954777065,217.253825073936,31.6885083897587,7.358522,0.9756508
1237661351628767763,165.891968786907,54.8084455308863,11.3028,-0.1014881
1237661351628767774,165.859547031706,54.9014360165048,7.356921,0.7236767
1237663228530066327,248.250935470614,76.0019616547413,7.358832,2.096855
1237658222745486170,83.2320180074826,0.754587590765907,7.359241,1.602049
1237664972286264113,233.56529647445,23.7378512677955,7.359788,2.887564
1237657584942842273,23.4257434689925,-0.956352847917721,5.33599,0.4925289
1237657584942842274,23.426914155582,-1.0119008501874,11.30548,1.160921
1237665427552731825,194.450984283973,28.6937128956228,7.359364,1.466528
1237665427552731832,194.461260407304,28.7771095586292,7.359364,0.7206764
1237669516361531412,344.854003941633,5.94533184041518,11.30611,-1.258873
1237678578742263828,329.0103431255,19.3847933386599,8.297217,0.6844349
1237678578742263831,329.011301697378,19.3870900833372,6.763253,0.5277748
1237669516361269304,344.303868301586,5.77118660573838,18.01715,2.103441
