id,rowOrder,objid,ra,dec,size,color
Table399,398,1237680263996113050,350.4701,-6.984924,2.969391,0.1219044
Table400,399,1237666492704292964,327.6602,-1.032461,2.746684,1.198496
Table401,400,1237667205668864103,71.13411,56.87841,1.488358,2.317699
Table402,401,1237666300525019215,340.5281,-0.03088741,18.01669,9.708382
Table403,402,1237662305648050208,201.707,40.43967,1.413351,0.2617798
Table404,403,1237662305648050218,201.5569,40.57363,2.97,0.5856285
Table405,404,1237662305648050219,201.5561,40.57023,2.97,0.3135319
Table406,405,1237662305648050220,201.5678,40.58348,2.896925,0.3327885
Table407,406,1237662305648050225,201.5682,40.55338,3.349791,1.158981
Table408,407,1237662305648050226,201.5672,40.55616,2.176798,0.6347656
Table409,408,1237678845030236202,314.0225,5.170242,1.532431,0.8307056
Table410,409,1237646798131757243,107.9167,0.8777213,27.91567,7.713274
Table411,410,1237646798131757244,107.9067,0.8665983,18.01545,0.5072994
Table412,411,1237646798131757248,107.9087,0.8659497,0.8239684,3.988918
Table413,412,1237646798131757254,107.9152,0.8683609,0.8842559,3.772131
Table414,413,1237666209236910258,249.8842,28.70157,1.561974,0.718195
Table415,414,1237666209236910265,249.92,28.69191,3.233292,2.279531
Table416,415,1237666209236910274,249.8936,28.70907,1.59398,0.9236908
Table417,416,1237651494678495271,112.4305,33.94522,0.5001173,-0.4080563
Table418,417,1237666492704293062,327.6029,-0.8785321,3.422642,1.038845
Table419,418,1237666492704293063,327.6017,-0.8794439,3.319025,0.8037243
Table420,419,1237666492704293070,327.6118,-1.022363,5.695125,0.7258854
Table421,420,1237666492704293074,327.611,-0.9044937,2.969547,-0.9151802
Table422,421,1237660750333018338,66.23193,22.79118,1.322555,3.130329
Table423,422,1237660750333018340,66.22887,22.79395,2.970274,-0.4427109
Table424,423,1237669516361269432,344.3887,5.79694,3.413689,1.032986
Table425,424,1237669516361269433,344.3895,5.796566,27.9183,0.3376484
Table426,425,1237669516361269434,344.3874,5.794385,0.955255,0.487484
Table427,426,1237669516361269435,344.3887,5.801562,18.01715,1.826475
Table428,427,1237669516361269438,344.3804,5.974533,1.743254,0.5681343
Table429,428,1237666492704293092,327.6325,-1.020697,5.940472,0.6845303
Table430,429,1237666492704293093,327.6303,-1.018136,1.647705,-0.09587097
Table431,430,1237666492704293101,327.6476,-1.010707,3.411706,0.9577713
Table432,431,1237663228529737853,245.9619,75.47295,18.01848,7.530796
Table433,432,1237663228529737871,245.1687,75.52878,2.983688,0.3742409
Table434,433,1237673708786221186,121.043,-9.234825,0.8102498,1.261
Table435,434,1237651494678495340,112.5679,33.92204,2.290589,0.8998756
Table436,435,1237657584942448670,22.48633,-0.9557657,1.626338,3.506271
Table437,436,1237657584942448683,22.53313,-0.9347374,2.969933,0.6664925
Table438,437,1237680263996113070,350.4825,-6.923713,11.3041,0.9176369
Table439,438,1237680263996113077,350.336,-6.86684,4.003037,0.7157536
Table440,439,1237680263996113078,350.3358,-6.866516,1.566565,2.044634
Table441,440,1237680263996113081,350.3511,-6.876338,5.239345,1.334549
Table442,441,1237680263996113085,350.3496,-7.024323,2.969391,3.82444
Table443,442,1237680263996113089,350.3626,-6.934946,1.233837,0.9165993
Table444,443,1237662305648050252,201.5956,40.54071,1.481862,0.6844673
Table445,444,1237662305648050253,201.615,40.60034,2.328329,0.7638874
Table446,445,1237662305648050257,201.6276,40.60526,2.478319,0.9867039
Table447,446,1237662305648050260,201.6408,40.63193,3.789494,0.8845596
Table448,447,1237662305648050261,201.6426,40.63002,1.083619,1.388018
Table449,448,1237662305648050262,201.6342,40.6301,2.190995,0.4372463
Table450,449,1237662305648050263,201.6359,40.63038,2.97,0.8531895
Table451,450,1237662305648050273,201.6072,40.47973,1.223822,1.388569
Table452,451,1237657584942448690,22.38919,-0.9370436,1.617541,0.8470173
Table453,452,1237657584942448700,22.39465,-0.9525229,2.750358,1.13817
Table454,453,1237651494678495317,112.4073,33.97662,1.533189,0.8517246
Table455,454,1237651494678495319,112.4071,33.97182,0.9954658,1.720461
Table456,455,1237661351628439673,164.4489,54.6392,2.96993,-0.2371521
Table457,456,1237661351628439674,164.438,54.65778,2.96993,-1.138264
Table458,457,1237661351628439675,164.4482,54.64902,2.96993,-2.319357
Table459,458,1237661351628439676,164.4445,54.64451,2.96993,-0.0666008
Table460,459,1237661351628439678,164.4501,54.64594,2.96993,-1.910765
Table461,460,1237661351628439679,164.4428,54.64538,0.680675,1.508915
Table462,461,1237661351628439680,164.4398,54.64798,2.96993,0.1464882
Table463,462,1237661351628439681,164.4428,54.65955,2.96993,-1.204205
Table464,463,1237661351628439682,164.4409,54.65828,2.96993,1.938183
Table465,464,1237661351628439683,164.4372,54.65611,2.96993,-1.222065
Table466,465,1237671066844463302,22.17314,38.29464,2.969993,0.1995678
Table467,466,1237671066844463312,22.26751,38.28569,1.177637,1.010475
Table468,467,1237671066844463314,22.27319,38.28798,2.969993,0.7098408
Table469,468,1237671066844463315,22.27191,38.28804,1.384461,2.741726
Table470,469,1237671066844463257,22.28783,38.23306,2.969993,-0.09415245
Table471,470,1237671066844463265,22.41104,38.22622,1.433968,2.693581
Table472,471,1237671066844463270,22.32275,38.23885,1.657847,1.287251
Table473,472,1237671066844463274,22.22509,38.25519,3.031272,0.671669
Table474,473,1237671066844463276,22.22703,38.25545,2.969993,-1.63134
Table475,474,1237671066844463288,22.16951,38.27176,1.544216,0.9211121
Table476,475,1237671066844463292,22.28372,38.27438,1.65303,1.541967
Table477,476,1237680263996113097,350.4209,-7.011815,3.74967,0.8157864
Table478,477,1237680263996113109,350.3698,-7.045306,2.499814,1.260481
Table479,478,1237674893660323994,304.2516,29.80107,19.31741,0.6572104
Table480,479,1237674893660324005,304.2562,29.79531,1.206458,2.793514
Table481,480,1237661957218828341,193.7573,50.93822,2.969937,-0.6897221
Table482,481,1237661957218828345,193.7907,51.10191,1.223528,0.5028896
Table483,482,1237661957218828357,193.6134,51.07671,2.686421,-0.03019333
Table484,483,1237661957218828360,193.599,50.97752,4.776428,1.0264
Table485,484,1237678845030236335,314.0826,5.094244,1.845567,4.67408
Table486,485,1237678845030236339,314.088,5.090126,1.034039,1.566339
Table487,486,1237678845030236350,314.0632,5.248788,2.969369,2.410858
Table488,487,1237668330950754358,212.0649,14.75185,0.8483864,1.20253
Table489,488,1237668330950754364,212.0649,14.7404,2.969648,0.07468796
Table490,489,1237668330950754365,212.0635,14.7439,0.05518219,-1.349621
Table491,490,1237667725359907017,82.87041,9.51777,1.865084,1.700703
Table492,491,1237667725359907023,82.87015,9.559275,7.358219,0.7189846
Table493,492,1237654187634196652,172.6987,-0.9884078,0.2950007,-1.665451
Table494,493,1237654187634196656,172.7298,-0.9711491,0.8006549,3.007978
Table495,494,1237654187634196662,172.6926,-1.03026,0.8926827,4.937998
Table496,495,1237666300525019365,340.4718,-0.06244423,3.149395,0.4358616
Table497,496,1237666300525019368,340.4719,-0.1904258,1.716613,1.541618
Table498,497,1237666300525019369,340.4706,-0.1894288,1.465627,1.891821
Table499,498,1237666300525019370,340.4751,-0.1933957,2.969528,1.15873
Table500,499,1237666300525019373,340.4835,-0.01207429,2.415257,1.040518
Table501,500,1237678845030236305,314.0647,5.154355,1.594496,1.976585
Table502,501,1237654866228281553,118.4517,-1.966274,2.970056,1.321833
Table503,502,1237667205668864225,71.28734,56.80126,14.74239,7.735027
Table504,503,1237667205668864236,71.27948,56.80227,2.969822,-0.4058361
Table505,504,1237666300525019316,340.5377,-0.1912256,4.916276,0.9552898
Table506,505,1237674893660323965,304.1618,29.68128,0.8412185,-0.3338566
Table507,506,1237645876861272115,336.4913,-0.8832242,4.139522,1.612844
Table508,507,1237645876861272127,336.531,-0.8536522,1.572091,2.943285
Table509,508,1237645876861272128,336.5302,-0.849898,1.545392,0.3671036
Table510,509,1237663228529737823,245.6564,75.54697,3.662158,1.689644
Table511,510,1237663889954111662,20.24545,-1.091902,4.005677,1.166286
Table512,511,1237663889954111663,20.25139,-1.206548,3.147103,1.091213
Table513,512,1237663889954111672,20.32154,-1.109992,3.403364,1.249189
Table514,513,1237663889954111675,20.35607,-1.180703,2.960285,0.7013512
Table515,514,1237663889954111680,20.35916,-1.127331,3.386769,0.4648647
Table516,515,1237663889954111684,20.39376,-1.132599,5.722356,0.9103451
Table517,516,1237666300525019336,340.412,-0.153225,1.773603,1.595366
Table518,517,1237666300525019337,340.411,-0.1112772,3.767258,0.9023666
Table519,518,1237666300525019341,340.4183,-0.01910648,4.672639,1.010536
Table520,519,1237666300525019343,340.4217,-0.2095404,5.360586,0.7473469
Table521,520,1237666209236910311,249.9587,28.71227,1.448777,1.160244
Table522,521,1237666209236910317,249.9331,28.54819,1.606571,0.8577824
Table523,522,1237666209236910326,249.9517,28.52473,1.619384,1.566496
Table524,523,1237660750333018363,66.34422,22.80124,11.86958,6.734196
Table525,524,1237660750333018364,66.35162,22.80206,2.867815,2.237032
Table526,525,1237660750333018378,66.32911,22.81082,7.359955,1.894733
Table527,526,1237657584942448727,22.4734,-1.022201,7.359112,3.183727
Table528,527,1237657584942448731,22.47471,-0.8636392,2.126017,2.741024
Table529,528,1237650004324843765,326.0267,-1.217138,2.502599,1.312513
Table530,529,1237650004324843766,326.0278,-1.219261,2.140956,0.4437294
Table531,530,1237660750333018312,66.31898,22.79332,2.970274,1.912066
Table532,531,1237660750333018313,66.30815,22.7819,1.187293,2.149279
Table533,532,1237650004324843731,326.0145,-1.118902,3.083416,1.524752
Table534,533,1237666209236910295,249.9018,28.61626,11.30568,1.071424
Table535,534,1237666209236910296,249.9072,28.61955,1.578054,2.208797
Table536,535,1237658222745288851,82.77269,0.700892,2.970363,0.3124676
Table537,536,1237658222745288853,82.77254,0.6849582,1.535491,1.638371
Table538,537,1237663480321605760,308.3421,1.000021,27.92002,0.9335346
Table539,538,1237663480321605761,308.336,1.003445,15.27419,1.225574
Table540,539,1237663480321605764,308.3416,1.004909,1.256292,0.8383751
Table541,540,1237667205668864197,71.15379,56.89739,2.969822,2.800177
Table542,541,1237667205668864201,71.13618,56.90516,1.274353,2.713367
Table543,542,1237667205668864203,71.13046,56.90577,1.426981,2.263514
Table544,543,1237667205668864206,71.14194,56.89733,2.969822,1.517073
Table545,544,1237667205668864208,71.13763,56.90369,2.969822,-1.234877
Table546,545,1237667205668864209,71.13831,56.89966,2.969822,0.5543747
Table547,546,1237667205668864216,71.17018,56.88268,1.35105,0.6124935
Table548,547,1237667725359907050,82.77039,9.51023,7.358219,0.668026
Table549,548,1237665427552403571,193.487,28.83134,4.74857,1.169605
Table550,549,1237665427552403572,193.4856,28.83298,1.347872,0.2592258
Table551,550,1237665427552403576,193.5025,28.794,3.943586,0.494812
Table552,551,1237665427552403577,193.5013,28.79093,2.970449,-0.1641903
Table553,552,1237665427552403524,193.5901,28.77628,1.322871,1.877609
Table554,553,1237665427552403530,193.581,28.77911,1.22728,2.452442
Table555,554,1237645876861272096,336.4478,-0.8717315,3.66453,1.735962
Table556,555,1237645876861272111,336.4882,-0.9491057,2.072708,0.6107674
Table557,556,1237667205668864171,71.21902,56.84184,0.7536079,0.9910107
Table558,557,1237667205668864174,71.22621,56.83681,2.969822,0.1737652
Table559,558,1237667205668864187,71.15092,56.90076,3.255258,-2.387051
Table560,559,1237661957218828317,193.7017,50.94812,1.552697,1.529144
Table561,560,1237661957218828318,193.6962,50.94249,2.969937,0.1325817
Table562,561,1237661957218828320,193.7062,50.9423,2.969937,0.8419209
Table563,562,1237661957218828323,193.6995,50.94023,2.969937,0.2005863
Table564,563,1237661957218828330,193.7307,50.96141,1.619254,0.3550625
Table565,564,1237661957218828331,193.7239,50.96856,1.588061,0.6695995
Table566,565,1237661957218828332,193.7248,50.96468,2.969937,-0.4629669
Table567,566,1237661957218828333,193.7323,50.96283,1.34896,1.356794
Table568,567,1237655549129261092,238.6434,-1.113332,2.970026,0.27775
Table569,568,1237663889954111695,20.24713,-1.051072,2.601303,0.4362278
Table570,569,1237663889954111697,20.24795,-1.22694,5.514476,0.7737522
Table571,570,1237663889954111698,20.24739,-1.227475,1.462999,0.3704128
Table572,571,1237663889954111699,20.24795,-1.110585,2.454129,0.6408691
Table573,572,1237663889954111702,20.25421,-1.210213,4.852732,0.6353798
Table574,573,1237663889954111704,20.25595,-1.093207,2.264626,1.063259
Table575,574,1237663889954111705,20.2545,-1.092276,1.815877,2.661301
Table576,575,1237663889954111706,20.25639,-1.242863,3.022149,0.7968712
Table577,576,1237663889954111707,20.25828,-1.159662,4.433461,0.290947
Table578,577,1237668330950754384,211.9148,14.73197,5.219046,0.523819
Table579,578,1237668330950754392,211.9287,14.78321,6.863136,0.4867516
Table580,579,1237668330950754395,211.9303,14.78672,2.969648,-1.297211
Table581,580,1237668330950754397,211.9291,14.78736,2.969648,0.261898
Table582,581,1237668330950754401,211.9359,14.8309,0.9340501,0.6998882
Table583,582,1237668330950754402,211.935,14.83072,3.142123,3.30859
Table584,583,1237678845030236248,314.0373,5.148602,1.640765,0.6821957
Table585,584,1237678845030236250,314.0399,5.149844,1.679436,1.505667
Table586,585,1237661351628439649,164.4911,54.52229,11.30615,0.1351109
Table587,586,1237661351628439653,164.4353,54.64127,3.448661,1.372644
Table588,587,1237661351628439654,164.4422,54.65416,1.949416,1.256035
Table589,588,1237661351628439657,164.4226,54.65974,2.96993,0.791975
Table590,589,1237661351628439660,164.4534,54.64315,1.704322,0.7963562
Table591,590,1237661351628439662,164.4435,54.64663,2.96993,0.5545883
Table592,591,1237661351628439663,164.4479,54.65392,1.636559,1.227436
Table593,592,1237661351628439666,164.4384,54.65349,2.96993,-1.492996
Table594,593,1237661351628439667,164.4323,54.66059,2.96993,-1.296732
Table595,594,1237661351628439668,164.4418,54.65042,68.30582,-1.057192
Table596,595,1237661351628439669,164.442,54.65538,2.96993,1.181107
Table597,596,1237661351628439671,164.4398,54.65631,2.96993,0.07396698
Table598,597,1237661351628439672,164.4514,54.6414,2.96993,-4.444878
Table599,598,1237663228529737839,245.6806,75.55566,5.203163,3.698038
Table600,599,1237663228529737846,245.5626,75.62756,2.412445,0.5238171
Table601,600,1237663228529737852,245.9604,75.47668,2.969824,-9.999969
Table602,601,1237678845030236285,314.0452,5.191498,2.850616,1.128008
Table603,602,1237678845030236290,314.0573,5.123286,1.532782,0.3565998
Table604,603,1237658222745288897,82.77995,0.8201576,3.501671,1.309341
Table605,604,1237658222745288898,82.78162,0.8114126,18.02175,0.6071033
Table606,605,1237679433440755901,350.8622,-3.599461,1.518686,0.6119003
Table607,606,1237679433440755911,350.9026,-3.489356,2.522963,1.539228
Table608,607,1237679433440755912,350.9023,-3.487452,4.0088,1.368565
Table609,608,1237660750333018385,66.38522,22.81198,1.881475,0.5910492
Table610,609,1237660750333018393,66.41321,22.81164,3.228677,0.6824646
Table611,610,1237660750333018395,66.43877,22.81467,2.970274,1.391365
Table612,611,1237660750333018396,66.39971,22.81541,43.77422,0.7847939
Table613,612,1237660750333018397,66.40548,22.81512,2.970274,0.8018608
Table614,613,1237660750333018398,66.42565,22.81749,2.970274,1.239492
Table615,614,1237660750333018400,66.44012,22.81232,43.77422,-1.110178
Table616,615,1237660750333018401,66.42825,22.81225,2.970274,-0.6136684
Table617,616,1237660750333018402,66.434,22.81228,0.08990017,-0.7542992
Table618,617,1237660750333018403,66.401,22.8135,2.970274,0.4078236
Table619,618,1237660750333018404,66.42366,22.81275,2.970274,-1.040144
Table620,619,1237660750333018405,66.43954,22.8139,2.970274,-0.08541679
Table621,620,1237646798131757277,107.9245,0.8855461,1.144231,2.392561
Table622,621,1237664972285870109,232.6989,24.28704,0.6040876,0.09173203
Table623,622,1237664972285870110,232.694,24.28606,7.359538,1.814907
Table624,623,1237664972285870122,232.6645,24.15468,1.623001,4.732813
Table625,624,1237654866228281491,118.4334,-1.865139,1.696295,0.6168232
Table626,625,1237654866228281492,118.4406,-1.858828,2.970056,-0.4866829
Table627,626,1237651494678495295,112.3883,33.96905,1.358654,0.9152565
Table628,627,1237654866228281522,118.4424,-2.033446,7.359416,2.601665
Table629,628,1237678578742264029,329.0958,19.53786,1.979734,0.6028805
Table630,629,1237678578742264030,329.0946,19.53786,1.660709,1.528467
Table631,630,1237678578742264044,329.1466,19.41949,0.6000304,1.653778
Table632,631,1237678578742264050,329.1192,19.52422,2.416142,1.559786
Table633,632,1237663889954111709,20.26001,-1.102924,3.623118,0.3681297
Table634,633,1237663889954111710,20.26118,-1.183798,2.950887,0.6232834
Table635,634,1237663889954111714,20.26294,-1.204556,2.699339,2.04158
Table636,635,1237663889954111717,20.2639,-1.121043,11.30624,0.5450668
Table637,636,1237663889954111720,20.26994,-1.242125,3.233642,0.733551
Table638,637,1237663889954111725,20.28692,-1.116823,3.412117,0.5683308
Table639,638,1237663889954111727,20.29326,-1.095514,2.748238,1.064409
Table640,639,1237663889954111732,20.31446,-1.212387,1.761159,0.6295567
Table641,640,1237666300525019296,340.4888,-0.12032,2.969528,2.00013
Table642,641,1237666300525019303,340.5092,-0.1245704,1.620184,1.021181
Table643,642,1237666300525019304,340.5095,-0.125921,1.452659,1.244009
Table644,643,1237669516361269407,344.3266,5.783999,11.30491,0.991396
Table645,644,1237669516361269408,344.3276,5.783738,1.308287,2.745594
Table646,645,1237669516361269414,344.3325,5.867904,4.22421,1.177589
Table647,646,1237669516361269420,344.336,5.93409,0.9696526,0.7230415
Table648,647,1237678845030236257,314.0417,5.106606,1.08705,1.990406
Table649,648,1237678845030236276,314.0471,5.156616,2.969369,2.692026
Table650,649,1237664972285870131,232.6874,24.14038,18.02019,3.701183
Table651,650,1237664972285870155,232.6315,24.23245,4.385483,0.9439659
Table652,651,1237671930132889632,158.427,7.911133,2.273442,1.5196
Table653,652,1237671930132889638,158.4249,8.118054,2.689418,1.192715
Table654,653,1237671930132889639,158.4324,8.115486,1.510405,0.8552742
Table655,654,1237671930132889644,158.4458,7.981764,2.837351,0.9851837
Table656,655,1237646798131757316,107.9028,0.8228102,1.711086,1.049952
Table657,656,1237646798131757321,107.9035,0.8244432,1.752496,0.5922489
Table658,657,1237646798131757324,107.905,0.8214173,1.308794,0.6302204
Table659,658,1237646798131757325,107.907,0.8215681,2.969324,-0.240139
Table660,659,1237646798131757326,107.9097,0.8206831,2.969324,0.5329456
Table661,660,1237666300525019383,340.5182,-0.1631133,1.155168,1.38361
Table662,661,1237666300525019387,340.519,-0.05925684,1.169491,-0.03902817
Table663,662,1237666300525019388,340.5207,-0.06072883,2.769794,1.225525
Table664,663,1237666300525019394,340.3971,-0.09493623,3.534214,1.890884
Table665,664,1237673708786221128,121.0585,-9.2893,1.477776,0.8140945
Table666,665,1237658222745288834,82.76591,0.7462916,0.8913646,2.576796
Table667,666,1237658222745288843,82.76504,0.7789506,0.5684513,0.3996964
Table668,667,1237658222745288847,82.76978,0.6916053,5.218612,0.4929638
Table669,668,1237659234211528759,253.9683,-1.151343,2.969668,-5.600042
Table670,669,1237646798131757285,107.9022,0.8868897,2.74557,3.040144
Table671,670,1237646798131757288,107.9039,0.8853183,2.969324,-0.5061913
Table672,671,1237646798131757296,107.9042,0.9820612,1.43291,1.772755
Table673,672,1237646798131757306,107.9041,0.9162499,1.738832,-0.002819061
Table674,673,1237665427552403531,193.5782,28.76924,3.953049,0.6399422
Table675,674,1237673708786221158,121.0825,-9.320436,3.456086,1.064785
Table676,675,1237673708786221161,121.0884,-9.322342,1.35571,0.9935608
Table677,676,1237662305648050275,201.6077,40.48025,2.97,0.02458763
Table678,677,1237662305648050279,201.6474,40.61637,3.042408,0.684412
Table679,678,1237669516361269450,344.39,5.828806,1.234046,1.345688
Table680,679,1237669516361269465,344.2567,5.772546,1.972587,1.146206
Table681,680,1237669516361269469,344.2529,5.948308,2.481196,1.164793
Table682,681,1237669516361269470,344.2542,5.946581,0.9445891,1.646595
Table683,682,1237645876861272142,336.5599,-1.035802,1.365756,0.7178535
Table684,683,1237645876861272146,336.5621,-1.035285,4.582671,-0.06330109
Table685,684,1237678578742264074,328.9728,19.47438,4.253098,0.4819527
Table686,685,1237678578742264075,328.9731,19.47635,2.969794,1.677916
Table687,686,1237678578742264076,328.9763,19.47293,1.389842,2.441271
Table688,687,1237661957218828370,193.6144,50.97096,2.969937,0.820034
Table689,688,1237661957218828371,193.6112,50.96794,2.969937,0.05056763
Table690,689,1237658222745288956,82.80188,0.6588722,2.024563,1.253479
Table691,690,1237658222745288958,82.80103,0.6607128,1.793433,0.3174
Table692,691,1237669516361269524,344.33,5.971795,2.969604,0.7031345
Table693,692,1237669516361269525,344.3121,5.961837,2.969604,-0.1336784
Table694,693,1237669516361269526,344.3164,5.964322,2.969604,0.08587837
Table695,694,1237669516361269530,344.3144,5.928328,1.273702,0.4861126
Table696,695,1237669516361269534,344.3404,5.858994,4.000126,0.6806126
Table697,696,1237669516361269535,344.3404,5.857678,1.071802,1.109921
Table698,697,1237669516361269536,344.3392,5.855798,2.817334,1.230133
Table699,698,1237669516361269541,344.3397,5.895745,2.709062,1.376242
Table700,699,1237669516361269543,344.3433,5.826893,3.518801,0.624712
Table701,700,1237669516361269544,344.3448,5.829104,1.612889,0.6660709
Table702,701,1237669516361269546,344.3578,5.797391,2.936138,1.196041
Table703,702,1237662305648050351,201.6268,40.47402,2.97,-0.04137611
Table704,703,1237662305648050354,201.6319,40.47672,2.97,0.2882214
Table705,704,1237662305648050358,201.6406,40.4645,1.995871,0.5972652
Table706,705,1237662305648050361,201.7087,40.54099,2.070711,0.7208729
Table707,706,1237662305648050362,201.7043,40.49934,4.815313,0.8500729
Table708,707,1237662305648050368,201.5812,40.52565,1.395371,0.3862133
Table709,708,1237663480321605830,308.3549,0.9489897,1.628683,1.36981
Table710,709,1237663480321605831,308.3526,0.9600143,1.348035,1.284925
Table711,710,1237663480321605832,308.3445,0.9566841,1.155088,1.614576
Table712,711,1237663480321605845,308.3501,0.8467382,2.40698,2.861673
Table713,712,1237673708786221326,121.0486,-9.190453,2.312442,2.78804
Table714,713,1237673708786221330,121.0543,-9.203482,2.970314,0.3129368
Table715,714,1237673708786221331,121.0582,-9.205242,5.456727,1.87887
Table716,715,1237673708786221332,121.059,-9.202629,1.666139,0.653162
Table717,716,1237673708786221344,121.1205,-9.302563,8.58623,1.061186
Table718,717,1237673708786221345,121.1242,-9.302123,4.917417,1.711073
Table719,718,1237657584942448739,22.48735,-0.8876646,2.924677,0.3211174
Table720,719,1237657584942448740,22.48875,-0.8877234,1.964039,1.923422
Table721,720,1237657584942448758,22.40627,-0.9773395,5.449883,1.15172
Table722,721,1237673708786221227,121.0789,-9.267793,1.355016,2.552902
Table723,722,1237673708786221232,121.0836,-9.274872,1.380708,3.862082
Table724,723,1237673708786221239,121.0279,-9.200179,1.752453,1.379755
Table725,724,1237651494678495366,112.4492,34.00223,1.232583,2.140366
Table726,725,1237671930132889680,158.4908,7.971146,2.50683,1.68644
Table727,726,1237671930132889683,158.4898,7.981371,1.314977,2.510685
Table728,727,1237663889954111791,20.24616,-1.137422,3.131002,0.5898857
Table729,728,1237663889954111792,20.24669,-1.155845,7.35916,0.4533615
Table730,729,1237663889954111793,20.24703,-1.194985,2.293648,0.3850689
Table731,730,1237663889954111794,20.24702,-1.20341,2.172108,0.8707466
Table732,731,1237663889954111797,20.24783,-1.12521,2.850601,2.47043
Table733,732,1237663889954111798,20.24884,-1.127079,1.798314,0.7065678
Table734,733,1237663889954111799,20.24904,-1.081204,1.461683,0.6905842
Table735,734,1237663889954111800,20.24902,-1.262282,2.293733,0.7455978
Table736,735,1237663889954111804,20.25165,-1.100784,7.35916,3.13769
Table737,736,1237663889954111805,20.25119,-1.102656,1.297035,0.6730995
Table738,737,1237663889954111806,20.25179,-1.234456,4.40625,1.530434
Table739,738,1237651494678495385,112.5184,33.97648,3.447326,1.436731
Table740,739,1237661351628439752,164.4986,54.65279,3.247279,1.296518
Table741,740,1237661351628439754,164.5937,54.49231,3.013161,1.475632
Table742,741,1237661351628439755,164.597,54.49322,3.529519,2.263288
Table743,742,1237661351628439760,164.5525,54.60993,2.207464,0.8145962
Table744,743,1237661351628439765,164.6062,54.66236,3.276042,1.314014
Table745,744,1237668330950754434,211.9795,14.83469,3.511897,1.111755
Table746,745,1237668330950754435,211.9833,14.83801,1.554518,0.3270721
Table747,746,1237668330950754436,211.982,14.83539,1.330014,2.478912
Table748,747,1237668330950754440,211.9767,14.79416,4.871894,1.127398
Table749,748,1237668330950754441,211.9791,14.79885,1.37665,1.320919
Table750,749,1237668330950754445,211.9644,14.70942,2.790369,0.3681793
Table751,750,1237668330950754452,211.9901,14.84064,7.12496,1.333241
Table752,751,1237680263996113123,350.3324,-6.996164,2.706918,0.8847027
Table753,752,1237680263996113127,350.3534,-6.871593,7.357767,-0.4818344
Table754,753,1237680263996113132,350.3763,-6.952745,3.805154,0.5847492
Table755,754,1237680263996113133,350.3785,-6.951628,2.969391,0.8277378
Table756,755,1237680263996113136,350.412,-6.924756,1.928868,0.276823
Table757,756,1237680263996113137,350.4111,-7.019518,1.892547,0.2686996
Table758,757,1237678845030236358,314.0793,5.157236,2.068875,1.829044
Table759,758,1237678845030236359,314.0833,5.156889,1.621985,0.8685036
Table760,759,1237678845030236363,314.08,5.154412,1.462418,1.323498
Table761,760,1237678845030236370,314.0742,5.228898,1.607546,1.450048
Table762,761,1237673708786221252,121.0089,-9.155267,2.970314,0.8703957
Table763,762,1237654866228281593,118.457,-1.993199,1.704304,2.011982
Table764,763,1237654866228281600,118.4552,-1.925566,11.30663,4.587551
Table765,764,1237654866228281602,118.4555,-1.9307,0.7427615,1.134474
Table766,765,1237659234211528865,254.0277,-1.079365,2.969668,-0.5642109
Table767,766,1237666300525019404,340.439,-0.1243334,1.16809,0.8272247
Table768,767,1237645876861272201,336.4763,-0.9090785,2.969025,0.6841431
Table769,768,1237645876861272205,336.4764,-1.007127,2.425872,0.4839611
Table770,769,1237665427552403640,193.4541,28.76425,4.21363,1.128628
Table771,770,1237665427552403645,193.4857,28.79042,1.6171,0.564682
Table772,771,1237668330950754411,211.9542,14.8266,2.286141,0.8269215
Table773,772,1237668330950754412,211.953,14.83003,4.954199,0.7141151
Table774,773,1237668330950754413,211.9534,14.82677,1.588216,0.5490055
Table775,774,1237668330950754417,211.9434,14.7381,2.111714,1.80319
Table776,775,1237668330950754424,211.9679,14.84841,1.385606,0.9962502
Table777,776,1237663889954111760,20.36689,-1.081774,2.969953,1.57703
Table778,777,1237663889954111766,20.38451,-1.164237,1.49139,0.3320408
Table779,778,1237663889954111770,20.39471,-1.101084,2.262504,1.046658
Table780,779,1237663889954111771,20.39464,-1.099632,4.584104,0.4237537
Table781,780,1237660750333018431,66.39972,22.8139,2.970274,-0.8154507
Table782,781,1237660750333018432,66.42746,22.81359,2.970274,0.2886486
Table783,782,1237660750333018433,66.39489,22.81206,2.970274,-1.266359
Table784,783,1237660750333018448,66.2353,22.81855,1.44161,2.169443
Table785,784,1237660750333018452,66.23112,22.82085,1.247122,1.298227
Table786,785,1237660750333018453,66.23227,22.81897,2.970274,0.143816
Table787,786,1237658222745288985,82.82217,0.8277268,3.718377,0.7428837
Table788,787,1237658222745288986,82.81934,0.8211726,3.259772,1.570467
Table789,788,1237658222745288990,82.8157,0.8317642,1.844732,0.9432545
Table790,789,1237658222745288991,82.81846,0.8332953,1.579555,1.880756
Table791,790,1237658222745288993,82.8261,0.824506,1.651705,1.83877
Table792,791,1237679433440755969,350.8849,-3.600412,4.157045,1.216461
Table793,792,1237679433440755970,350.8861,-3.600945,1.570258,1.580763
Table794,793,1237679433440755971,350.8845,-3.682569,1.610042,1.080975
Table795,794,1237679433440755973,350.8906,-3.5421,4.129163,0.7117901
Table796,795,1237679433440755978,350.8905,-3.630187,2.97028,0.4226494
Table797,796,1237679433440755980,350.8913,-3.573154,2.028027,1.021379
